"rules","support","confidence","coverage","lift","count"
"{Gourd & Cucumber,Other Vegetables,Toor Dal,Whole Spices} => {Brinjals}",0.00737392959086584,0.558558558558559,0.0132017126546147,2.05529993888856,62
"{Brinjals,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Whole Spices}",0.00737392959086584,0.375757575757576,0.0196241674595623,1.84758461811093,62
"{Brinjals,Gourd & Cucumber,Other Vegetables,Whole Spices} => {Toor Dal}",0.00737392959086584,0.296650717703349,0.0248572787821123,1.9532022196161,62
"{Beans,Brinjals,Toor Dal,Whole Spices} => {Root Vegetables}",0.00844433872502379,0.702970297029703,0.0120123691722169,1.70186416856486,71
"{Brinjals,Root Vegetables,Toor Dal,Whole Spices} => {Beans}",0.00844433872502379,0.747368421052632,0.0112987630827783,1.87746450080984,71
"{Beans,Root Vegetables,Toor Dal,Whole Spices} => {Brinjals}",0.00844433872502379,0.510791366906475,0.0165318744053283,1.87953339735214,71
"{Beans,Brinjals,Root Vegetables,Toor Dal} => {Whole Spices}",0.00844433872502379,0.394444444444444,0.0214081826831589,1.93946718648473,71
"{Beans,Brinjals,Root Vegetables,Whole Spices} => {Toor Dal}",0.00844433872502379,0.325688073394495,0.0259276879162702,2.14438944487151,71
"{Beans,Brinjals,Toor Dal,Whole Spices} => {Other Vegetables}",0.00927687916270219,0.772277227722772,0.0120123691722169,1.80972879896685,78
"{Brinjals,Other Vegetables,Toor Dal,Whole Spices} => {Beans}",0.00927687916270219,0.709090909090909,0.0130827783063749,1.78130754814352,78
"{Beans,Other Vegetables,Toor Dal,Whole Spices} => {Brinjals}",0.00927687916270219,0.534246575342466,0.0173644148430067,1.96584035250742,78
"{Beans,Brinjals,Other Vegetables,Toor Dal} => {Whole Spices}",0.00927687916270219,0.380487804878049,0.0243815413891532,1.87084296106119,78
"{Beans,Brinjals,Other Vegetables,Whole Spices} => {Toor Dal}",0.00927687916270219,0.336206896551724,0.027592768791627,2.21364728755434,78
"{Brinjals,Root Vegetables,Toor Dal,Whole Spices} => {Other Vegetables}",0.00927687916270219,0.821052631578947,0.0112987630827783,1.92402745995423,78
"{Brinjals,Other Vegetables,Toor Dal,Whole Spices} => {Root Vegetables}",0.00927687916270219,0.709090909090909,0.0130827783063749,1.71668193597361,78
"{Other Vegetables,Root Vegetables,Toor Dal,Whole Spices} => {Brinjals}",0.00927687916270219,0.516556291390728,0.0179590865842055,1.90074630109989,78
"{Brinjals,Other Vegetables,Root Vegetables,Toor Dal} => {Whole Spices}",0.00927687916270219,0.417112299465241,0.0222407231208373,2.0509241016981,78
"{Brinjals,Other Vegetables,Root Vegetables,Whole Spices} => {Toor Dal}",0.00927687916270219,0.333333333333333,0.0278306374881066,2.19472722526755,78
"{Beans,Gourd & Cucumber,Toor Dal,Whole Spices} => {Root Vegetables}",0.00784966698382493,0.680412371134021,0.0115366317792579,1.6472522938367,66
"{Gourd & Cucumber,Root Vegetables,Toor Dal,Whole Spices} => {Beans}",0.00784966698382493,0.75,0.0104662226450999,1.88407529130565,66
"{Beans,Root Vegetables,Toor Dal,Whole Spices} => {Gourd & Cucumber}",0.00784966698382493,0.474820143884892,0.0165318744053283,1.58487009519022,66
"{Beans,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Whole Spices}",0.00784966698382493,0.397590361445783,0.0197431018078021,1.95493553160008,66
"{Beans,Gourd & Cucumber,Root Vegetables,Whole Spices} => {Toor Dal}",0.00784966698382493,0.268292682926829,0.0292578496669838,1.76648776667876,66
"{Beans,Gourd & Cucumber,Toor Dal,Whole Spices} => {Other Vegetables}",0.00975261655566127,0.845360824742268,0.0115366317792578,1.98099047225,82
"{Gourd & Cucumber,Other Vegetables,Toor Dal,Whole Spices} => {Beans}",0.00975261655566127,0.738738738738739,0.0132017126546147,1.85578587251727,82
"{Beans,Other Vegetables,Toor Dal,Whole Spices} => {Gourd & Cucumber}",0.00975261655566127,0.561643835616438,0.0173644148430067,1.8746730328952,82
"{Beans,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Whole Spices}",0.00975261655566127,0.372727272727273,0.0261655566127498,1.83268474215843,82
"{Beans,Gourd & Cucumber,Other Vegetables,Whole Spices} => {Toor Dal}",0.00975261655566127,0.293906810035842,0.0331826831588963,1.93513583303161,82
"{Gourd & Cucumber,Root Vegetables,Toor Dal,Whole Spices} => {Other Vegetables}",0.00892007611798287,0.852272727272727,0.0104662226450999,1.99718759501368,75
"{Gourd & Cucumber,Other Vegetables,Toor Dal,Whole Spices} => {Root Vegetables}",0.00892007611798287,0.675675675675676,0.0132017126546147,1.63578493552579,75
"{Other Vegetables,Root Vegetables,Toor Dal,Whole Spices} => {Gourd & Cucumber}",0.00892007611798287,0.496688741721854,0.0179590865842055,1.65786381119387,75
"{Gourd & Cucumber,Other Vegetables,Root Vegetables,Toor Dal} => {Whole Spices}",0.00892007611798287,0.392670157068063,0.0227164605137964,1.93074308808671,75
"{Gourd & Cucumber,Other Vegetables,Root Vegetables,Whole Spices} => {Toor Dal}",0.00892007611798287,0.295275590551181,0.030209324452902,1.9441481326189,75
"{Beans,Root Vegetables,Toor Dal,Whole Spices} => {Other Vegetables}",0.0127259752616556,0.76978417266187,0.0165318744053283,1.80388665656104,107
"{Beans,Other Vegetables,Toor Dal,Whole Spices} => {Root Vegetables}",0.0127259752616556,0.732876712328767,0.0173644148430067,1.7742664547251,107
"{Other Vegetables,Root Vegetables,Toor Dal,Whole Spices} => {Beans}",0.0127259752616556,0.708609271523179,0.0179590865842055,1.78009762622255,107
"{Beans,Other Vegetables,Root Vegetables,Toor Dal} => {Whole Spices}",0.0127259752616556,0.408396946564886,0.0311607992388202,2.00807106825588,107
"{Beans,Other Vegetables,Root Vegetables,Whole Spices} => {Toor Dal}",0.0127259752616556,0.336477987421384,0.0378211227402474,2.21543219909083,107
"{Banana,Brinjals,Other Dals,Toor Dal} => {Beans}",0.00535204567078972,0.849056603773585,0.0063035204567079,2.1329154241196,45
"{Banana,Beans,Other Dals,Toor Dal} => {Brinjals}",0.00535204567078972,0.420560747663551,0.0127259752616556,1.54751630912698,45
"{Banana,Beans,Brinjals,Toor Dal} => {Other Dals}",0.00535204567078972,0.517241379310345,0.0103472882968601,2.22795364612776,45
"{Beans,Brinjals,Other Dals,Toor Dal} => {Banana}",0.00535204567078972,0.343511450381679,0.0155803996194101,1.32306196738853,45
"{Banana,Beans,Brinjals,Other Dals} => {Toor Dal}",0.00535204567078972,0.371900826446281,0.0143910561370124,2.44866260670347,45
"{Banana,Gourd & Cucumber,Other Dals,Toor Dal} => {Beans}",0.00511417697431018,0.716666666666667,0.0071360608943863,1.80033861169206,43
"{Banana,Beans,Other Dals,Toor Dal} => {Gourd & Cucumber}",0.00511417697431018,0.401869158878505,0.0127259752616556,1.34137192848371,43
"{Banana,Beans,Gourd & Cucumber,Toor Dal} => {Other Dals}",0.00511417697431018,0.581081081081081,0.0088011417697431,2.50293531236154,43
"{Beans,Gourd & Cucumber,Other Dals,Toor Dal} => {Banana}",0.00511417697431018,0.294520547945205,0.0173644148430067,1.13436956808213,43
"{Banana,Beans,Gourd & Cucumber,Other Dals} => {Toor Dal}",0.00511417697431018,0.355371900826446,0.0143910561370124,2.33983315751665,43
"{Banana,Gourd & Cucumber,Other Dals,Toor Dal} => {Other Vegetables}",0.0054709800190295,0.766666666666667,0.0071360608943863,1.7965811965812,46
"{Banana,Other Dals,Other Vegetables,Toor Dal} => {Gourd & Cucumber}",0.0054709800190295,0.429906542056075,0.0127259752616556,1.43495601651746,46
"{Banana,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Other Dals}",0.0054709800190295,0.575,0.00951474785918173,2.47674180327869,46
"{Gourd & Cucumber,Other Dals,Other Vegetables,Toor Dal} => {Banana}",0.0054709800190295,0.289308176100629,0.0189105613701237,1.11429369887956,46
"{Banana,Gourd & Cucumber,Other Dals,Other Vegetables} => {Toor Dal}",0.0054709800190295,0.359375,0.0152235965746908,2.36619028974158,46
"{Banana,Beans,Other Dals,Toor Dal} => {Root Vegetables}",0.00820647002854424,0.644859813084112,0.0127259752616556,1.56118091229808,69
"{Banana,Other Dals,Root Vegetables,Toor Dal} => {Beans}",0.00820647002854424,0.696969696969697,0.0117745004757374,1.75085784646585,69
"{Banana,Beans,Root Vegetables,Toor Dal} => {Other Dals}",0.00820647002854424,0.522727272727273,0.0156993339676499,2.25158345752608,69
"{Beans,Other Dals,Root Vegetables,Toor Dal} => {Banana}",0.00820647002854424,0.387640449438202,0.0211703139866794,1.49302835495942,69
"{Banana,Beans,Other Dals,Root Vegetables} => {Toor Dal}",0.00820647002854424,0.357512953367876,0.0229543292102759,2.35393023642686,69
"{Banana,Beans,Other Dals,Toor Dal} => {Other Vegetables}",0.00856327307326356,0.672897196261682,0.0127259752616556,1.57684493482949,72
"{Banana,Other Dals,Other Vegetables,Toor Dal} => {Beans}",0.00856327307326356,0.672897196261682,0.0127259752616556,1.69038530808731,72
"{Banana,Beans,Other Vegetables,Toor Dal} => {Other Dals}",0.00856327307326356,0.5625,0.0152235965746908,2.42289959016393,72
"{Beans,Other Dals,Other Vegetables,Toor Dal} => {Banana}",0.00856327307326356,0.365482233502538,0.023430066603235,1.40768420489663,72
"{Banana,Beans,Other Dals,Other Vegetables} => {Toor Dal}",0.00856327307326356,0.428571428571429,0.0199809705042816,2.82179214677257,72
"{Banana,Other Dals,Root Vegetables,Toor Dal} => {Other Vegetables}",0.0079686013320647,0.676767676767677,0.0117745004757374,1.58591489026272,67
"{Banana,Other Dals,Other Vegetables,Toor Dal} => {Root Vegetables}",0.0079686013320647,0.626168224299065,0.0127259752616556,1.51592929165175,67
"{Banana,Other Vegetables,Root Vegetables,Toor Dal} => {Other Dals}",0.0079686013320647,0.544715447154472,0.0146289248334919,2.34629481540717,67
"{Other Dals,Other Vegetables,Root Vegetables,Toor Dal} => {Banana}",0.0079686013320647,0.368131868131868,0.0216460513796384,1.4178894856861,67
"{Banana,Other Dals,Other Vegetables,Root Vegetables} => {Toor Dal}",0.0079686013320647,0.366120218579235,0.0217649857278782,2.41060203431026,67
"{Banana,Beans,Brinjals,Toor Dal} => {Root Vegetables}",0.00737392959086584,0.71264367816092,0.0103472882968601,1.72528305383732,62
"{Banana,Brinjals,Root Vegetables,Toor Dal} => {Beans}",0.00737392959086584,0.765432098765432,0.0096336822074215,1.92284227260823,62
"{Banana,Beans,Root Vegetables,Toor Dal} => {Brinjals}",0.00737392959086584,0.46969696969697,0.0156993339676499,1.72832040315629,62
"{Beans,Brinjals,Root Vegetables,Toor Dal} => {Banana}",0.00737392959086584,0.344444444444444,0.0214081826831589,1.32665546902835,62
"{Banana,Beans,Brinjals,Root Vegetables} => {Toor Dal}",0.00737392959086584,0.208754208754209,0.0353235014272122,1.37447563602614,62
"{Banana,Beans,Brinjals,Toor Dal} => {Other Vegetables}",0.00773073263558516,0.747126436781609,0.0103472882968601,1.75079127103115,65
"{Banana,Brinjals,Other Vegetables,Toor Dal} => {Beans}",0.00773073263558516,0.792682926829268,0.00975261655566127,1.99129908837182,65
"{Banana,Beans,Other Vegetables,Toor Dal} => {Brinjals}",0.00773073263558516,0.5078125,0.0152235965746908,1.86857221006565,65
"{Beans,Brinjals,Other Vegetables,Toor Dal} => {Banana}",0.00773073263558516,0.317073170731707,0.0243815413891532,1.22123280783884,65
"{Banana,Beans,Brinjals,Other Vegetables} => {Toor Dal}",0.00773073263558516,0.255905511811024,0.030209324452902,1.68492838160304,65
"{Banana,Brinjals,Root Vegetables,Toor Dal} => {Other Vegetables}",0.00701712654614653,0.728395061728395,0.0096336822074215,1.70689678902239,59
"{Banana,Brinjals,Other Vegetables,Toor Dal} => {Root Vegetables}",0.00701712654614653,0.719512195121951,0.00975261655566127,1.74191147036722,59
"{Banana,Other Vegetables,Root Vegetables,Toor Dal} => {Brinjals}",0.00701712654614653,0.479674796747967,0.0146289248334919,1.76503531337283,59
"{Brinjals,Other Vegetables,Root Vegetables,Toor Dal} => {Banana}",0.00701712654614653,0.315508021390374,0.0222407231208373,1.21520450932216,59
"{Banana,Brinjals,Other Vegetables,Root Vegetables} => {Toor Dal}",0.00701712654614653,0.216117216117216,0.0324690770694577,1.42295501418446,59
"{Banana,Beans,Gourd & Cucumber,Toor Dal} => {Root Vegetables}",0.0054709800190295,0.621621621621622,0.0088011417697431,1.50492214068373,46
"{Banana,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Beans}",0.0054709800190295,0.686567164179104,0.0079686013320647,1.72472563980218,46
"{Banana,Beans,Root Vegetables,Toor Dal} => {Gourd & Cucumber}",0.0054709800190295,0.348484848484849,0.0156993339676499,1.16318404369218,46
"{Beans,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Banana}",0.0054709800190295,0.27710843373494,0.0197431018078021,1.06730541037259,46
"{Banana,Beans,Gourd & Cucumber,Root Vegetables} => {Toor Dal}",0.0054709800190295,0.159722222222222,0.0342530922930542,1.05164012877404,46
"{Banana,Beans,Gourd & Cucumber,Toor Dal} => {Other Vegetables}",0.00677925784966698,0.77027027027027,0.0088011417697431,1.8050257615475,57
"{Banana,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Beans}",0.00677925784966698,0.7125,0.00951474785918173,1.78987152674036,57
"{Banana,Beans,Other Vegetables,Toor Dal} => {Gourd & Cucumber}",0.00677925784966698,0.4453125,0.0152235965746908,1.4863785232235,57
"{Beans,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Banana}",0.00677925784966698,0.259090909090909,0.0261655566127498,0.997909465706076,57
"{Banana,Beans,Gourd & Cucumber,Other Vegetables} => {Toor Dal}",0.00677925784966698,0.200704225352113,0.0337773549000951,1.32147308281955,57
"{Banana,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Other Vegetables}",0.0063035204567079,0.791044776119403,0.0079686013320647,1.85370804838683,53
"{Banana,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Root Vegetables}",0.0063035204567079,0.6625,0.00951474785918173,1.60388712928304,53
"{Banana,Other Vegetables,Root Vegetables,Toor Dal} => {Gourd & Cucumber}",0.0063035204567079,0.430894308943089,0.0146289248334919,1.43825301690889,53
"{Gourd & Cucumber,Other Vegetables,Root Vegetables,Toor Dal} => {Banana}",0.0063035204567079,0.277486910994764,0.0227164605137964,1.06876314596609,53
"{Banana,Gourd & Cucumber,Other Vegetables,Root Vegetables} => {Toor Dal}",0.0063035204567079,0.18213058419244,0.0346098953377735,1.1991808550431,53
"{Banana,Beans,Root Vegetables,Toor Dal} => {Other Vegetables}",0.0103472882968601,0.659090909090909,0.0156993339676499,1.54449174014391,87
"{Banana,Beans,Other Vegetables,Toor Dal} => {Root Vegetables}",0.0103472882968601,0.6796875,0.0152235965746908,1.64549740858048,87
"{Banana,Other Vegetables,Root Vegetables,Toor Dal} => {Beans}",0.0103472882968601,0.707317073170732,0.0146289248334919,1.77685149423947,87
"{Beans,Other Vegetables,Root Vegetables,Toor Dal} => {Banana}",0.0103472882968601,0.33206106870229,0.0311607992388202,1.27895990180891,87
"{Banana,Beans,Other Vegetables,Root Vegetables} => {Toor Dal}",0.0103472882968601,0.220812182741117,0.04686013320647,1.45386752739805,87
"{Brinjals,Gourd & Cucumber,Other Dals,Toor Dal} => {Beans}",0.00975261655566127,0.725663716814159,0.0134395813510942,1.8229401048621,82
"{Beans,Brinjals,Other Dals,Toor Dal} => {Gourd & Cucumber}",0.00975261655566127,0.625954198473282,0.0155803996194101,2.08933025040229,82
"{Beans,Gourd & Cucumber,Other Dals,Toor Dal} => {Brinjals}",0.00975261655566127,0.561643835616438,0.0173644148430067,2.06665267827703,82
"{Beans,Brinjals,Gourd & Cucumber,Toor Dal} => {Other Dals}",0.00975261655566127,0.550335570469799,0.017721217887726,2.37050280558917,82
"{Beans,Brinjals,Gourd & Cucumber,Other Dals} => {Toor Dal}",0.00975261655566127,0.359649122807018,0.0271170313986679,2.36799516410447,82
"{Brinjals,Gourd & Cucumber,Other Dals,Toor Dal} => {Root Vegetables}",0.00784966698382493,0.584070796460177,0.0134395813510942,1.41401303099256,66
"{Brinjals,Other Dals,Root Vegetables,Toor Dal} => {Gourd & Cucumber}",0.00784966698382493,0.605504587155963,0.0129638439581351,2.02107287368295,66
"{Gourd & Cucumber,Other Dals,Root Vegetables,Toor Dal} => {Brinjals}",0.00784966698382493,0.554621848739496,0.0141531874405328,2.04081422503356,66
"{Brinjals,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Other Dals}",0.00784966698382493,0.540983606557377,0.0145099904852521,2.33022037086805,66
"{Brinjals,Gourd & Cucumber,Other Dals,Root Vegetables} => {Toor Dal}",0.00784966698382493,0.336734693877551,0.0233111322549952,2.21712240103559,66
"{Brinjals,Gourd & Cucumber,Other Dals,Toor Dal} => {Other Vegetables}",0.0104662226450999,0.778761061946903,0.0134395813510942,1.82492280068271,88
"{Brinjals,Other Dals,Other Vegetables,Toor Dal} => {Gourd & Cucumber}",0.0104662226450999,0.656716417910448,0.0159372026641294,2.19200938538747,88
"{Gourd & Cucumber,Other Dals,Other Vegetables,Toor Dal} => {Brinjals}",0.0104662226450999,0.553459119496855,0.0189105613701237,2.03653578850309,88
"{Brinjals,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Other Dals}",0.0104662226450999,0.533333333333333,0.0196241674595623,2.29726775956284,88
"{Brinjals,Gourd & Cucumber,Other Dals,Other Vegetables} => {Toor Dal}",0.0104662226450999,0.371308016877637,0.0281874405328259,2.44475944080436,88
"{Beans,Brinjals,Other Dals,Toor Dal} => {Root Vegetables}",0.0102283539486204,0.656488549618321,0.0155803996194101,1.58933363812002,86
"{Brinjals,Other Dals,Root Vegetables,Toor Dal} => {Beans}",0.0102283539486204,0.788990825688073,0.0129638439581351,1.98202415966099,86
"{Beans,Other Dals,Root Vegetables,Toor Dal} => {Brinjals}",0.0102283539486204,0.48314606741573,0.0211703139866794,1.77780837410567,86
"{Beans,Brinjals,Root Vegetables,Toor Dal} => {Other Dals}",0.0102283539486204,0.477777777777778,0.0214081826831589,2.05796903460838,86
"{Beans,Brinjals,Other Dals,Root Vegetables} => {Toor Dal}",0.0102283539486204,0.355371900826446,0.0287821122740247,2.33983315751665,86
"{Beans,Brinjals,Other Dals,Toor Dal} => {Other Vegetables}",0.0116555661274976,0.748091603053435,0.0155803996194101,1.75305300960794,98
"{Brinjals,Other Dals,Other Vegetables,Toor Dal} => {Beans}",0.0116555661274976,0.73134328358209,0.0159372026641294,1.8372077467458,98
"{Beans,Other Dals,Other Vegetables,Toor Dal} => {Brinjals}",0.0116555661274976,0.49746192893401,0.023430066603235,1.83048573237512,98
"{Beans,Brinjals,Other Vegetables,Toor Dal} => {Other Dals}",0.0116555661274976,0.478048780487805,0.0243815413891532,2.05913634546182,98
"{Beans,Brinjals,Other Dals,Other Vegetables} => {Toor Dal}",0.0116555661274976,0.3828125,0.0304471931493815,2.52050704776821,98
"{Brinjals,Other Dals,Root Vegetables,Toor Dal} => {Other Vegetables}",0.0102283539486204,0.788990825688073,0.0129638439581351,1.84889488918209,86
"{Brinjals,Other Dals,Other Vegetables,Toor Dal} => {Root Vegetables}",0.0102283539486204,0.641791044776119,0.0159372026641294,1.5537515417442,86
"{Other Dals,Other Vegetables,Root Vegetables,Toor Dal} => {Brinjals}",0.0102283539486204,0.472527472527473,0.0216460513796384,1.73873566258687,86
"{Brinjals,Other Vegetables,Root Vegetables,Toor Dal} => {Other Dals}",0.0102283539486204,0.459893048128342,0.0222407231208373,1.98093276058561,86
"{Brinjals,Other Dals,Other Vegetables,Root Vegetables} => {Toor Dal}",0.0102283539486204,0.346774193548387,0.0294957183634634,2.28322429080254,86
"{Beans,Gourd & Cucumber,Other Dals,Toor Dal} => {Root Vegetables}",0.0103472882968601,0.595890410958904,0.0173644148430067,1.44262786505686,87
"{Gourd & Cucumber,Other Dals,Root Vegetables,Toor Dal} => {Beans}",0.0103472882968601,0.73109243697479,0.0141531874405328,1.83657759488618,87
"{Beans,Other Dals,Root Vegetables,Toor Dal} => {Gourd & Cucumber}",0.0103472882968601,0.48876404494382,0.0211703139866794,1.63141250094785,87
"{Beans,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Other Dals}",0.0103472882968601,0.524096385542169,0.0197431018078021,2.2574807426427,87
"{Beans,Gourd & Cucumber,Other Dals,Root Vegetables} => {Toor Dal}",0.0103472882968601,0.309608540925267,0.0334205518553758,2.03851888183214,87
"{Beans,Gourd & Cucumber,Other Dals,Toor Dal} => {Other Vegetables}",0.013558515699334,0.780821917808219,0.0173644148430067,1.82975214184267,114
"{Gourd & Cucumber,Other Dals,Other Vegetables,Toor Dal} => {Beans}",0.013558515699334,0.716981132075472,0.0189105613701237,1.80112858036766,114
"{Beans,Other Dals,Other Vegetables,Toor Dal} => {Gourd & Cucumber}",0.013558515699334,0.578680203045685,0.023430066603235,1.93153757332597,114
"{Beans,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Other Dals}",0.013558515699334,0.518181818181818,0.0261655566127498,2.2320044709389,114
"{Beans,Gourd & Cucumber,Other Dals,Other Vegetables} => {Toor Dal}",0.013558515699334,0.342342342342342,0.039605137963844,2.25404417730181,114
"{Gourd & Cucumber,Other Dals,Root Vegetables,Toor Dal} => {Other Vegetables}",0.0115366317792578,0.815126050420168,0.0141531874405328,1.91013930655874,97
"{Gourd & Cucumber,Other Dals,Other Vegetables,Toor Dal} => {Root Vegetables}",0.0115366317792578,0.610062893081761,0.0189105613701237,1.47693890153511,97
"{Other Dals,Other Vegetables,Root Vegetables,Toor Dal} => {Gourd & Cucumber}",0.0115366317792578,0.532967032967033,0.0216460513796384,1.77895466978436,97
"{Gourd & Cucumber,Other Vegetables,Root Vegetables,Toor Dal} => {Other Dals}",0.0115366317792578,0.507853403141361,0.0227164605137964,2.18751609303922,97
"{Gourd & Cucumber,Other Dals,Other Vegetables,Root Vegetables} => {Toor Dal}",0.0115366317792578,0.326599326599327,0.0353235014272122,2.15038930152478,97
"{Beans,Other Dals,Root Vegetables,Toor Dal} => {Other Vegetables}",0.0147478591817317,0.696629213483146,0.0211703139866794,1.63245775556474,124
"{Beans,Other Dals,Other Vegetables,Toor Dal} => {Root Vegetables}",0.0147478591817317,0.629441624365482,0.023430066603235,1.52385406785631,124
"{Other Dals,Other Vegetables,Root Vegetables,Toor Dal} => {Beans}",0.0147478591817317,0.681318681318681,0.0216460513796384,1.71154092396997,124
"{Beans,Other Vegetables,Root Vegetables,Toor Dal} => {Other Dals}",0.0147478591817317,0.473282442748092,0.0311607992388202,2.03860593167313,124
"{Beans,Other Dals,Other Vegetables,Root Vegetables} => {Toor Dal}",0.0147478591817317,0.348314606741573,0.0423406279733587,2.29336665112228,124
"{Beans,Brinjals,Gourd & Cucumber,Toor Dal} => {Root Vegetables}",0.0107040913415794,0.604026845637584,0.017721217887726,1.46232586182574,90
"{Brinjals,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Beans}",0.0107040913415794,0.737704918032787,0.0145099904852521,1.85318881112031,90
"{Beans,Brinjals,Root Vegetables,Toor Dal} => {Gourd & Cucumber}",0.0107040913415794,0.5,0.0214081826831589,1.66891623660183,90
"{Beans,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Brinjals}",0.0107040913415794,0.542168674698795,0.0197431018078021,1.99499090453719,90
"{Beans,Brinjals,Gourd & Cucumber,Root Vegetables} => {Toor Dal}",0.0107040913415794,0.185567010309278,0.0576831588962892,1.22180690891183,90
"{Beans,Brinjals,Gourd & Cucumber,Toor Dal} => {Other Vegetables}",0.015104662226451,0.852348993288591,0.017721217887726,1.99736631426156,127
"{Brinjals,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Beans}",0.015104662226451,0.76969696969697,0.0196241674595623,1.93355605653186,127
"{Beans,Brinjals,Other Vegetables,Toor Dal} => {Gourd & Cucumber}",0.015104662226451,0.619512195121951,0.0243815413891532,2.06782792242373,127
"{Beans,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Brinjals}",0.015104662226451,0.577272727272727,0.0261655566127498,2.12416152775015,127
"{Beans,Brinjals,Gourd & Cucumber,Other Vegetables} => {Toor Dal}",0.015104662226451,0.213804713804714,0.0706470028544244,1.40772907883323,127
"{Brinjals,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Other Vegetables}",0.0127259752616556,0.877049180327869,0.0145099904852521,2.05524791198348,107
"{Brinjals,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Root Vegetables}",0.0127259752616556,0.648484848484848,0.0196241674595623,1.569956984181,107
"{Brinjals,Other Vegetables,Root Vegetables,Toor Dal} => {Gourd & Cucumber}",0.0127259752616556,0.572192513368984,0.0222407231208373,1.90988275204701,107
"{Gourd & Cucumber,Other Vegetables,Root Vegetables,Toor Dal} => {Brinjals}",0.0127259752616556,0.56020942408377,0.0227164605137964,2.06137454603778,107
"{Brinjals,Gourd & Cucumber,Other Vegetables,Root Vegetables} => {Toor Dal}",0.0127259752616556,0.197781885397412,0.0643434823977165,1.30223186563934,107
"{Beans,Brinjals,Root Vegetables,Toor Dal} => {Other Vegetables}",0.0168886774500476,0.788888888888889,0.0214081826831589,1.8486560138734,142
"{Beans,Brinjals,Other Vegetables,Toor Dal} => {Root Vegetables}",0.0168886774500476,0.692682926829268,0.0243815413891532,1.67695883926878,142
"{Brinjals,Other Vegetables,Root Vegetables,Toor Dal} => {Beans}",0.0168886774500476,0.759358288770054,0.0222407231208373,1.90758425215973,142
"{Beans,Other Vegetables,Root Vegetables,Toor Dal} => {Brinjals}",0.0168886774500476,0.541984732824427,0.0311607992388202,1.99431406283929,142
"{Beans,Brinjals,Other Vegetables,Root Vegetables} => {Toor Dal}",0.0168886774500476,0.224683544303797,0.0751665080875357,1.47935727525946,142
"{Beans,Gourd & Cucumber,Root Vegetables,Toor Dal} => {Other Vegetables}",0.0168886774500476,0.855421686746988,0.0197431018078021,2.0045667620314,142
"{Beans,Gourd & Cucumber,Other Vegetables,Toor Dal} => {Root Vegetables}",0.0168886774500476,0.645454545454546,0.0261655566127498,1.56262073659137,142
"{Gourd & Cucumber,Other Vegetables,Root Vegetables,Toor Dal} => {Beans}",0.0168886774500476,0.743455497382199,0.0227164605137964,1.86763484373753,142
"{Beans,Other Vegetables,Root Vegetables,Toor Dal} => {Gourd & Cucumber}",0.0168886774500476,0.541984732824427,0.0311607992388202,1.80905424120198,142
"{Beans,Gourd & Cucumber,Other Vegetables,Root Vegetables} => {Toor Dal}",0.0168886774500476,0.196675900277008,0.0858705994291151,1.29494985867587,142
"{Banana,Beans,Other Dals,Whole Spices} => {Root Vegetables}",0.00677925784966698,0.7125,0.00951474785918173,1.72493521451195,57
"{Banana,Other Dals,Root Vegetables,Whole Spices} => {Beans}",0.00677925784966698,0.619565217391304,0.010941960038059,1.55641002325249,57
"{Banana,Beans,Root Vegetables,Whole Spices} => {Other Dals}",0.00677925784966698,0.398601398601399,0.0170076117982873,1.71692651610684,57
"{Beans,Other Dals,Root Vegetables,Whole Spices} => {Banana}",0.00677925784966698,0.313186813186813,0.0216460513796384,1.20626418931504,57
"{Banana,Beans,Other Dals,Root Vegetables} => {Whole Spices}",0.00677925784966698,0.295336787564767,0.0229543292102759,1.45215889464594,57
"{Banana,Beans,Other Dals,Whole Spices} => {Other Vegetables}",0.00618458610846813,0.65,0.00951474785918173,1.5231884057971,52
"{Banana,Other Dals,Other Vegetables,Whole Spices} => {Beans}",0.00618458610846813,0.547368421052632,0.0112987630827783,1.37504442312833,52
"{Banana,Beans,Other Vegetables,Whole Spices} => {Other Dals}",0.00618458610846813,0.416,0.0148667935299715,1.79186885245902,52
"{Beans,Other Dals,Other Vegetables,Whole Spices} => {Banana}",0.00618458610846813,0.284153005464481,0.0217649857278782,1.09443814472989,52
